1,1.54327,-7.85023,2.3149
2,1.54312,-7.84956,2.31468
3,1.54267,-7.84845,2.31401
4,1.54193,-7.84689,2.31289
5,1.54089,-7.84489,2.31134
6,1.53956,-7.84245,2.30933
7,1.53793,-7.83956,2.30689
8,1.536,-7.83624,2.30401
9,1.53379,-7.83215,2.30068
10,1.53128,-7.82794,2.29692
11,1.52848,-7.8233,2.29271
12,1.52538,-7.81694,2.28807
13,1.522,-7.81078,2.283
14,1.51833,-7.80356,2.2775
15,1.51438,-7.79558,2.27156
16,1.51013,-7.7862,2.2652
17,1.50561,-7.7764,2.25842
18,1.50081,-7.76619,2.25121
19,1.49572,-7.75652,2.24358
20,1.49036,-7.74546,2.23554
21,1.48471,-7.73269,2.22707
22,1.47879,-7.72112,2.21818
23,1.47259,-7.70817,2.20888
24,1.46611,-7.69609,2.19916
25,1.45935,-7.68393,2.18903
26,1.45232,-7.67135,2.17848
27,1.44502,-7.65739,2.16752
28,1.43744,-7.64367,2.15615
29,1.42958,-7.63019,2.14438
30,1.42146,-7.6163,2.13219
31,1.41307,-7.6004,2.1196
32,1.40441,-7.58571,2.10661
33,1.39548,-7.57096,2.09322
34,1.38629,-7.55613,2.07944
35,1.37684,-7.54092,2.06526
36,1.36713,-7.52564,2.05069
37,1.35716,-7.50934,2.03574
38,1.34694,-7.49234,2.02041
39,1.33647,-7.47368,2.0047
40,1.32575,-7.45627,1.98863
41,1.3148,-7.43818,1.97219
42,1.3036,-7.42007,1.9554
43,1.29217,-7.40161,1.93826
44,1.28051,-7.38346,1.92077
45,1.26863,-7.36465,1.90294
46,1.25652,-7.34488,1.88479
47,1.24421,-7.32512,1.86631
48,1.23168,-7.3057,1.84752
49,1.21895,-7.28501,1.82842
50,1.20602,-7.26534,1.80903
51,1.19291,-7.24377,1.78936
52,1.17961,-7.22226,1.76941
53,1.16613,-7.2018,1.7492
54,1.15249,-7.18077,1.72874
55,1.13869,-7.1592,1.70804
56,1.12474,-7.1374,1.68711
57,1.11064,-7.11509,1.66596
58,1.09641,-7.09291,1.64462
59,1.08206,-7.07024,1.62309
60,1.06759,-7.04741,1.60139
61,1.05302,-7.02541,1.57953
62,1.03835,-7.00328,1.55753
63,1.02361,-6.98072,1.53541
64,1.00878,-6.95743,1.51318
65,0.993902,-6.93374,1.49085
66,0.978971,-6.91096,1.46846
67,0.964003,-6.88718,1.44601
68,0.949012,-6.86402,1.42352
69,0.934008,-6.84119,1.40101
70,0.919005,-6.81838,1.37851
71,0.904015,-6.79529,1.35602
72,0.889052,-6.77258,1.33358
73,0.874129,-6.74898,1.31119
74,0.85926,-6.72645,1.28889
75,0.844457,-6.70437,1.26669
76,0.829735,-6.68242,1.2446
77,0.815107,-6.66064,1.22266
78,0.800587,-6.63872,1.20088
79,0.786188,-6.61765,1.17928
80,0.771925,-6.59648,1.15789
81,0.757811,-6.57555,1.13672
82,0.743859,-6.55423,1.11579
83,0.730083,-6.53385,1.09512
84,0.716495,-6.51377,1.07474
85,0.703108,-6.49368,1.05466
86,0.689935,-6.47394,1.0349
87,0.676987,-6.45487,1.01548
88,0.664278,-6.43618,0.996417
89,0.651818,-6.41788,0.977727
90,0.639619,-6.39999,0.959428
91,0.627691,-6.38252,0.941536
92,0.616044,-6.36516,0.924066
93,0.604689,-6.34825,0.907034
94,0.593635,-6.33181,0.890452
95,0.58289,-6.31552,0.874334
96,0.572462,-6.30005,0.858693
97,0.56236,-6.28539,0.84354
98,0.552589,-6.27124,0.828884
99,0.543157,-6.25761,0.814735
100,0.534068,-6.24482,0.801103
101,0.525329,-6.23192,0.787994
102,0.516943,-6.21987,0.775415
103,0.508915,-6.20837,0.763372
104,0.501246,-6.19774,0.751869
105,0.49394,-6.18732,0.740909
106,0.486998,-6.17746,0.730497
107,0.480421,-6.16782,0.720632
108,0.474211,-6.15905,0.711316
109,0.468366,-6.15083,0.702548
110,0.462885,-6.14283,0.694328
111,0.457768,-6.1357,0.686653
112,0.453013,-6.12943,0.67952
113,0.448617,-6.12272,0.672925
114,0.444576,-6.11719,0.666865
115,0.440889,-6.11218,0.661333
116,0.437549,-6.10801,0.656324
117,0.434553,-6.10403,0.65183
118,0.431896,-6.10054,0.647844
119,0.429572,-6.09754,0.644357
120,0.427574,-6.09535,0.641361
121,0.425897,-6.09299,0.638846
122,0.424535,-6.0914,0.636802
123,0.423479,-6.08995,0.635219
124,0.422723,-6.08925,0.634085
125,0.422259,-6.08931,0.633389
126,0.42208,-6.08945,0.63312
127,0.422177,-6.09032,0.633265
128,0.422542,-6.09126,0.633813
129,0.423166,-6.09225,0.63475
130,0.424042,-6.09393,0.636063
131,0.42516,-6.09596,0.63774
132,0.426511,-6.09865,0.639767
133,0.428087,-6.10198,0.642131
134,0.429879,-6.10498,0.644818
135,0.431877,-6.10795,0.647816
136,0.434073,-6.11153,0.65111
137,0.436458,-6.11538,0.654688
138,0.439023,-6.11916,0.658535
139,0.441758,-6.12351,0.662638
140,0.444656,-6.12808,0.666984
141,0.447707,-6.13255,0.67156
142,0.450903,-6.13723,0.676354
143,0.454235,-6.14242,0.681352
144,0.457695,-6.14746,0.686542
145,0.461274,-6.153,0.691911
146,0.464965,-6.15805,0.697448
147,0.468759,-6.16421,0.703139
148,0.472649,-6.16985,0.708974
149,0.476626,-6.17594,0.71494
150,0.480684,-6.18116,0.721025
151,0.484814,-6.18778,0.727221
152,0.48901,-6.19448,0.733514
153,0.493264,-6.20062,0.739896
154,0.497571,-6.20715,0.746357
155,0.501924,-6.21406,0.752886
156,0.506315,-6.22102,0.759473
157,0.51074,-6.2277,0.76611
158,0.515191,-6.23441,0.772787
159,0.519664,-6.24147,0.779496
160,0.524153,-6.24822,0.786229
161,0.528652,-6.25498,0.792979
162,0.533157,-6.26173,0.799736
163,0.537663,-6.26881,0.806494
164,0.542164,-6.27555,0.813245
165,0.546656,-6.28227,0.819984
166,0.551136,-6.28896,0.826703
167,0.555598,-6.2953,0.833397
168,0.560041,-6.30258,0.840061
169,0.564458,-6.30884,0.846688
170,0.568849,-6.31506,0.853273
171,0.573208,-6.32122,0.859812
172,0.577532,-6.32732,0.866299
173,0.581819,-6.33402,0.872729
174,0.586066,-6.34097,0.879099
175,0.590269,-6.34721,0.885403
176,0.594426,-6.35337,0.891639
177,0.598535,-6.35978,0.897802
178,0.602593,-6.36547,0.903889
179,0.606598,-6.37139,0.909897
180,0.610549,-6.37723,0.915823
181,0.614443,-6.38266,0.921664
182,0.618278,-6.38833,0.927417
183,0.622053,-6.39389,0.933079
184,0.625766,-6.40002,0.938648
185,0.629415,-6.40572,0.944122
186,0.632999,-6.41034,0.949498
187,0.636516,-6.41616,0.954773
188,0.639964,-6.42156,0.959946
189,0.643343,-6.4262,0.965015
190,0.646651,-6.43137,0.969977
191,0.649888,-6.43547,0.974832
192,0.653052,-6.44043,0.979577
193,0.656142,-6.44495,0.984212
194,0.659156,-6.44936,0.988735
195,0.662094,-6.45397,0.993141
196,0.664953,-6.45847,0.997429
197,0.667733,-6.46252,1.0016
198,0.670433,-6.46612,1.00565
199,0.673053,-6.47025,1.00958
200,0.67559,-6.47394,1.01339
