1,0.800629,0.800629,0
2,0.801124,0.800877,0.000174868
3,0.799989,0.800581,0.00026822
4,0.801142,0.800721,0.00023499
5,0.801181,0.800813,0.000205198
6,0.800695,0.800793,0.00017194
7,0.800842,0.8008,0.000147517
8,0.79978,0.800673,0.00017573
9,0.799906,0.800588,0.000175639
10,0.801852,0.800714,0.000198454
11,0.801039,0.800744,0.000182594
12,0.800995,0.800765,0.000168574
13,0.801101,0.80079,0.000157579
14,0.801192,0.800819,0.000148911
15,0.800151,0.800775,0.000145487
16,0.801369,0.800812,0.000141052
17,0.801272,0.800839,0.00013533
18,0.802308,0.80092,0.000150425
19,0.801627,0.800958,0.000147032
20,0.800737,0.800947,0.000140092
21,0.80126,0.800962,0.000134212
22,0.800708,0.80095,0.000128606
23,0.800948,0.80095,0.000123014
24,0.800767,0.800942,0.000118124
25,0.801999,0.800985,0.000120719
26,0.801838,0.801017,0.000120459
27,0.801122,0.801021,0.00011606
28,0.801616,0.801042,0.000113843
29,0.801617,0.801062,0.000111629
30,0.801023,0.801061,0.000107916
