1,-5.02775,-5.02775,0
2,-5.03171,-5.02973,0.00139999
3,-5.03806,-5.03251,0.00245204
4,-5.02403,-5.03039,0.00259903
5,-5.02293,-5.0289,0.0024705
6,-5.02405,-5.02809,0.0021868
7,-5.03471,-5.02904,0.00206875
8,-5.02325,-5.02831,0.00193253
9,-5.03401,-5.02895,0.00181867
10,-5.03384,-5.02944,0.00170151
11,-5.03873,-5.03028,0.00174386
12,-5.0292,-5.03019,0.00160085
13,-5.03643,-5.03067,0.00154791
14,-5.03382,-5.03089,0.00145357
15,-5.01987,-5.03016,0.00153112
16,-5.0207,-5.02957,0.00154533
17,-5.03357,-5.0298,0.00147222
18,-5.02639,-5.02961,0.00140257
19,-5.01905,-5.02906,0.00143466
20,-5.03231,-5.02922,0.00137208
21,-5.03072,-5.02929,0.00130859
22,-5.0254,-5.02912,0.00126102
23,-5.03402,-5.02933,0.00122412
24,-5.02561,-5.02917,0.0011829
25,-5.03021,-5.02922,0.00113632
26,-5.02517,-5.02906,0.00110323
27,-5.03356,-5.02923,0.00107487
28,-5.02868,-5.02921,0.00103666
29,-5.02763,-5.02915,0.00100234
30,-5.03492,-5.02934,0.00098718
