1,-6.65874,-6.65874,0
2,-6.65923,-6.65899,0.000171141
3,-6.6577,-6.65856,0.000368441
4,-6.65979,-6.65886,0.000383454
5,-6.65937,-6.65897,0.000320031
6,-6.65875,-6.65893,0.000268637
7,-6.65912,-6.65896,0.000231574
8,-6.65765,-6.65879,0.000253964
9,-6.65787,-6.65869,0.000245537
10,-6.66088,-6.65891,0.000303488
11,-6.6595,-6.65896,0.000280535
12,-6.65925,-6.65899,0.000258165
13,-6.65963,-6.65904,0.000242918
14,-6.6598,-6.65909,0.000231529
15,-6.65792,-6.65901,0.000228938
16,-6.65978,-6.65906,0.00021964
17,-6.65949,-6.65909,0.000208181
18,-6.66133,-6.65921,0.000230979
19,-6.65997,-6.65925,0.000222265
20,-6.65868,-6.65922,0.000212983
21,-6.65994,-6.65926,0.000205579
22,-6.6592,-6.65925,0.000196251
23,-6.65919,-6.65925,0.000187736
24,-6.65881,-6.65923,0.000180803
25,-6.66099,-6.6593,0.000186729
26,-6.6608,-6.65936,0.000188163
27,-6.65954,-6.65937,0.000181304
28,-6.66066,-6.65941,0.000180636
29,-6.6603,-6.65944,0.000176992
30,-6.65973,-6.65945,0.000171356
