1,1.20608,1.20608,0
2,1.23826,1.22217,0.0113751
3,1.23431,1.22622,0.00827165
4,1.19404,1.21817,0.00932916
5,1.21484,1.21751,0.00748708
6,1.23552,1.22051,0.00681489
7,1.22417,1.22103,0.00586133
8,1.22023,1.22093,0.00512952
9,1.21267,1.22001,0.00464095
10,1.17923,1.21594,0.0056933
11,1.20281,1.21474,0.00529924
12,1.2135,1.21464,0.00485865
13,1.21283,1.2145,0.00448689
14,1.20522,1.21384,0.00421512
15,1.20015,1.21292,0.00403171
16,1.22787,1.21386,0.00388648
17,1.2127,1.21379,0.00365845
18,1.2284,1.2146,0.00354413
19,1.19191,1.21341,0.00355313
20,1.21645,1.21356,0.00337874
21,1.20898,1.21334,0.00322489
22,1.21046,1.21321,0.00308095
23,1.21294,1.2132,0.00294702
24,1.20034,1.21266,0.00287251
25,1.17704,1.21124,0.00309086
26,1.19596,1.21065,0.00302736
27,1.2151,1.21082,0.00291971
28,1.20222,1.21051,0.00283153
29,1.19378,1.20993,0.00279202
30,1.22459,1.21042,0.00274137
