1,0.885687,0.885687,0
2,0.887357,0.886522,0.000590354
3,0.890168,0.887737,0.00106747
4,0.883318,0.886632,0.0012475
5,0.882885,0.885883,0.00120224
6,0.883392,0.885468,0.00107113
7,0.888541,0.885907,0.00100407
8,0.88342,0.885596,0.000925443
9,0.888985,0.885973,0.000895935
10,0.888955,0.886271,0.000854539
11,0.890126,0.886621,0.000845687
12,0.886011,0.88657,0.00077674
13,0.890286,0.886856,0.000767785
14,0.888635,0.886983,0.000723382
15,0.881788,0.886637,0.000753525
16,0.882265,0.886364,0.000754348
17,0.888531,0.886491,0.00072067
18,0.884245,0.886366,0.000691351
19,0.881534,0.886112,0.000700191
20,0.887474,0.88618,0.000668483
21,0.886784,0.886209,0.000637268
22,0.88437,0.886125,0.00061376
23,0.888244,0.886217,0.000593945
24,0.884686,0.886154,0.000572613
25,0.886708,0.886176,0.000550138
26,0.884724,0.88612,0.000531806
27,0.888157,0.886195,0.000517436
28,0.885856,0.886183,0.000499098
29,0.8857,0.886167,0.000482165
30,0.888862,0.886256,0.000474393
