1,-0.395843,-0.395843,0
2,-0.444009,-0.419926,0.0170294
3,-0.438066,-0.425973,0.01238
4,-0.377681,-0.4139,0.0139831
5,-0.408901,-0.4129,0.0112221
6,-0.44001,-0.417418,0.010221
7,-0.422906,-0.418202,0.00879087
8,-0.41705,-0.418058,0.00769319
9,-0.405632,-0.416677,0.00696119
10,-0.355435,-0.410553,0.00854441
11,-0.390795,-0.408757,0.0079542
12,-0.40688,-0.408601,0.00729289
13,-0.405872,-0.408391,0.00673492
14,-0.394465,-0.407396,0.00632688
15,-0.386845,-0.406026,0.00605162
16,-0.428511,-0.407431,0.00583428
17,-0.405695,-0.407329,0.00549198
18,-0.429281,-0.408549,0.00532056
19,-0.37445,-0.406754,0.00533463
20,-0.41127,-0.40698,0.00507268
21,-0.399997,-0.406647,0.00484201
22,-0.402366,-0.406453,0.00462582
23,-0.406056,-0.406435,0.00442473
24,-0.387126,-0.405631,0.0043129
25,-0.352104,-0.40349,0.0046415
26,-0.380533,-0.402607,0.00454619
27,-0.409354,-0.402857,0.00438468
28,-0.389907,-0.402394,0.0042524
29,-0.377383,-0.401532,0.00419231
30,-0.42353,-0.402265,0.0041162
