1,-3.38898,-3.38898,0
2,-3.38942,-3.3892,0.000156016
3,-3.3892,-3.3892,0.000104014
4,-3.38948,-3.38927,9.86205e-05
5,-3.38952,-3.38932,9.01045e-05
6,-3.38916,-3.38929,7.91267e-05
7,-3.38977,-3.38936,9.24112e-05
8,-3.38901,-3.38932,9.06148e-05
9,-3.38893,-3.38927,9.04067e-05
10,-3.38866,-3.38921,9.99396e-05
11,-3.38997,-3.38928,0.000112202
12,-3.3892,-3.38928,0.000103058
13,-3.38889,-3.38925,9.93603e-05
14,-3.38916,-3.38924,9.24466e-05
15,-3.38923,-3.38924,8.62849e-05
16,-3.3889,-3.38922,8.3502e-05
17,-3.38908,-3.38921,7.89588e-05
18,-3.38972,-3.38924,7.95021e-05
19,-3.3887,-3.38921,8.01536e-05
20,-3.38944,-3.38922,7.69478e-05
21,-3.38928,-3.38922,7.33309e-05
22,-3.38903,-3.38922,7.05508e-05
23,-3.38938,-3.38922,6.78421e-05
24,-3.38877,-3.3892,6.75911e-05
25,-3.38941,-3.38921,6.5398e-05
26,-3.38848,-3.38918,6.86017e-05
27,-3.38939,-3.38919,6.64711e-05
28,-3.38921,-3.38919,6.41008e-05
29,-3.38848,-3.38917,6.64187e-05
30,-3.38899,-3.38916,6.44536e-05
