1,-6.65746,-6.65746,0
2,-6.6579,-6.65768,0.000152457
3,-6.6596,-6.65832,0.000533271
4,-6.66046,-6.65886,0.000611608
5,-6.65902,-6.65889,0.000490221
6,-6.66473,-6.65986,0.000977875
7,-6.65989,-6.65987,0.000838187
8,-6.65846,-6.65969,0.00075152
9,-6.65659,-6.65935,0.000743016
10,-6.65747,-6.65916,0.000692118
11,-6.65675,-6.65894,0.000662798
12,-6.66117,-6.65913,0.000633155
13,-6.65871,-6.65909,0.000585241
14,-6.65894,-6.65908,0.000543545
15,-6.6634,-6.65937,0.000578557
16,-6.65958,-6.65938,0.000542549
17,-6.65771,-6.65929,0.000519466
18,-6.65583,-6.65909,0.000524893
19,-6.66026,-6.65916,0.000500837
20,-6.65889,-6.65914,0.000475964
