1,0.871747,0.871747,0
2,0.899684,0.885715,0.00987739
3,0.897413,0.889615,0.00731419
4,0.888746,0.889398,0.00548886
5,0.885709,0.88866,0.00444037
6,0.891359,0.88911,0.00372302
7,0.887682,0.888906,0.00319675
8,0.888845,0.888898,0.00279716
9,0.879991,0.887908,0.0026557
10,0.886588,0.887776,0.00239341
11,0.890217,0.887998,0.00218608
12,0.889526,0.888126,0.00200761
13,0.88588,0.887953,0.0018606
14,0.867141,0.886466,0.0022443
15,0.886538,0.886471,0.00209469
16,0.881705,0.886173,0.00198484
17,0.890674,0.886438,0.00188566
18,0.884444,0.886327,0.00178415
19,0.884446,0.886228,0.00169299
20,0.880768,0.885955,0.0016302
