1,0.891114,0.891114,0
2,0.890861,0.890988,8.94133e-05
3,0.890568,0.890848,0.000128875
4,0.889873,0.890604,0.000232124
5,0.890812,0.890646,0.000189392
6,0.891424,0.890775,0.000197334
7,0.890905,0.890794,0.000170011
8,0.890847,0.890801,0.00014889
9,0.891146,0.890839,0.000137208
10,0.891303,0.890885,0.000131112
11,0.890913,0.890888,0.000119217
12,0.891296,0.890922,0.00011402
13,0.890767,0.89091,0.000105867
14,0.890234,0.890862,0.00010877
15,0.890299,0.890824,0.000107796
16,0.891135,0.890844,0.000102799
17,0.891349,0.890873,0.000100961
18,0.890681,0.890863,9.59136e-05
19,0.890912,0.890865,9.09003e-05
20,0.890741,0.890859,8.65688e-05
