1,-7.61454
2,-7.47889
3,-7.34756
4,-7.29261
5,-7.23192
6,-7.0955
7,-7.03854
8,-6.98296
9,-6.983
10,-6.94804
11,-6.97171
12,-6.97855
13,-6.89811
14,-6.84225
15,-6.7965
16,-6.83726
17,-6.79249
18,-6.70799
19,-6.70591
20,-6.70116
21,-6.70793
22,-6.683
23,-6.73143
24,-6.77441
25,-6.75841
26,-6.61474
27,-6.70865
28,-6.68855
29,-6.66622
30,-6.63386
31,-6.67596
32,-6.70528
33,-6.69142
34,-6.73762
35,-6.77044
36,-6.74555
37,-6.59045
38,-6.56821
39,-6.55154
40,-6.48091
41,-6.40659
42,-6.43522
43,-6.56484
44,-6.49421
45,-6.45552
46,-6.38992
47,-6.49323
48,-6.63505
49,-6.68112
50,-6.70717
51,-6.71541
52,-6.68077
53,-6.71181
54,-6.73283
55,-6.68254
56,-6.63552
57,-6.61463
58,-6.67443
59,-6.70808
60,-6.65954
61,-6.66219
62,-6.63284
63,-6.62075
64,-6.64108
65,-6.65815
66,-6.62293
67,-6.63455
68,-6.60756
69,-6.60326
70,-6.61828
71,-6.52601
72,-6.48011
73,-6.5507
74,-6.55539
75,-6.48401
76,-6.48266
77,-6.50716
78,-6.5464
79,-6.51836
80,-6.49312
81,-6.51685
82,-6.50903
83,-6.56237
84,-6.60375
85,-6.59807
86,-6.73007
87,-6.74365
88,-6.75093
89,-6.66338
90,-6.68052
91,-6.6489
92,-6.62631
93,-6.67969
94,-6.62994
95,-6.59099
96,-6.58137
97,-6.64155
98,-6.59838
99,-6.59868
100,-6.58927
101,-6.52063
102,-6.54964
103,-6.57531
104,-6.61284
105,-6.64665
106,-6.65672
107,-6.69613
108,-6.61301
109,-6.59077
110,-6.64056
111,-6.70602
112,-6.71662
113,-6.726
114,-6.73448
115,-6.69931
116,-6.74528
117,-6.70651
118,-6.70599
119,-6.70211
120,-6.66851
121,-6.70183
122,-6.64424
123,-6.75046
124,-6.77712
125,-6.70036
126,-6.73696
127,-6.75851
128,-6.74202
129,-6.66828
130,-6.67858
131,-6.64214
132,-6.67961
133,-6.65461
134,-6.64132
135,-6.54027
136,-6.66504
137,-6.68372
138,-6.74997
139,-6.68218
140,-6.69649
141,-6.68924
142,-6.71556
143,-6.70066
144,-6.66477
145,-6.64993
146,-6.6775
147,-6.644
148,-6.71509
149,-6.64573
150,-6.61771
151,-6.54036
152,-6.53181
153,-6.49225
154,-6.56469
155,-6.56995
156,-6.62676
157,-6.63834
158,-6.69656
159,-6.66577
160,-6.63105
161,-6.64837
162,-6.60325
163,-6.6267
164,-6.64365
165,-6.68379
166,-6.69751
167,-6.67182
168,-6.68515
169,-6.72947
170,-6.72035
171,-6.67884
172,-6.66697
173,-6.6124
174,-6.483
175,-6.57486
176,-6.64397
177,-6.72795
178,-6.68872
179,-6.72974
180,-6.73486
181,-6.74089
182,-6.65084
183,-6.64049
184,-6.66384
185,-6.62601
186,-6.60225
187,-6.62078
188,-6.54985
189,-6.64336
190,-6.67548
191,-6.57182
192,-6.74146
193,-6.72103
194,-6.6377
195,-6.63327
196,-6.62964
197,-6.62059
198,-6.6346
199,-6.73508
200,-6.73637
201,-6.75343
202,-6.72148
203,-6.60549
204,-6.64215
205,-6.61878
206,-6.6475
207,-6.65607
208,-6.66397
209,-6.63278
210,-6.56239
211,-6.57687
212,-6.66504
213,-6.71077
214,-6.72874
215,-6.80329
216,-6.8015
217,-6.77428
218,-6.7645
219,-6.80376
220,-6.68902
221,-6.73273
222,-6.72052
223,-6.7896
224,-6.64659
225,-6.60261
226,-6.61976
227,-6.58808
228,-6.49646
229,-6.55807
230,-6.67121
231,-6.73338
232,-6.71712
233,-6.75199
234,-6.74643
235,-6.70669
236,-6.75554
237,-6.75458
238,-6.7355
239,-6.64963
240,-6.65125
241,-6.6869
242,-6.66185
243,-6.71745
244,-6.67964
245,-6.6956
246,-6.6709
247,-6.67433
248,-6.62101
249,-6.58022
250,-6.53859
251,-6.43001
252,-6.46284
253,-6.52173
254,-6.54442
255,-6.5098
256,-6.48404
257,-6.53926
258,-6.49219
259,-6.62732
260,-6.65993
261,-6.69036
262,-6.72326
263,-6.67973
264,-6.697
265,-6.70429
266,-6.68027
267,-6.7061
268,-6.66522
269,-6.6891
270,-6.68792
271,-6.72047
272,-6.6867
273,-6.67331
274,-6.70103
275,-6.8011
276,-6.70683
277,-6.63532
278,-6.67795
279,-6.7525
280,-6.75675
281,-6.72735
282,-6.77742
283,-6.65678
284,-6.687
285,-6.66382
286,-6.69683
287,-6.70565
288,-6.67068
289,-6.64526
290,-6.59695
291,-6.62578
292,-6.57362
293,-6.56578
294,-6.6196
295,-6.66888
296,-6.70107
297,-6.71817
298,-6.71456
299,-6.7014
300,-6.71287
301,-6.64614
302,-6.59889
303,-6.52327
304,-6.60579
305,-6.5681
306,-6.6139
307,-6.62218
308,-6.60479
309,-6.62504
310,-6.54592
311,-6.55126
312,-6.64943
313,-6.67657
314,-6.60503
315,-6.61849
316,-6.57855
317,-6.53141
318,-6.59455
319,-6.60141
320,-6.57737
321,-6.57641
322,-6.5431
323,-6.60892
324,-6.66795
325,-6.7401
326,-6.65605
327,-6.68259
328,-6.69646
329,-6.69448
330,-6.70986
331,-6.75894
332,-6.79745
333,-6.85394
334,-6.79027
335,-6.83316
336,-6.8271
337,-6.84094
338,-6.82705
339,-6.75494
340,-6.71213
341,-6.75694
342,-6.7053
343,-6.71403
344,-6.74365
345,-6.7533
346,-6.78076
347,-6.8342
348,-6.76878
349,-6.71793
350,-6.72077
351,-6.67362
352,-6.65473
353,-6.67183
354,-6.67637
355,-6.66134
356,-6.73975
357,-6.72051
358,-6.71479
359,-6.68633
360,-6.71562
361,-6.75126
362,-6.69614
363,-6.63625
364,-6.68137
365,-6.66133
366,-6.72959
367,-6.72754
368,-6.84073
369,-6.84637
370,-6.80762
371,-6.72559
372,-6.6768
373,-6.77315
374,-6.68774
375,-6.67332
376,-6.74656
377,-6.74593
378,-6.70896
379,-6.73541
380,-6.75901
381,-6.65117
382,-6.78282
383,-6.76363
384,-6.68772
385,-6.80827
386,-6.77157
387,-6.85052
388,-6.78872
389,-6.74336
390,-6.70008
391,-6.67814
392,-6.81916
393,-6.82738
394,-6.85278
395,-6.78418
396,-6.77299
397,-6.76398
398,-6.78816
399,-6.79595
400,-6.78987
401,-6.84838
402,-6.86882
403,-6.79157
404,-6.76598
405,-6.72183
406,-6.7129
407,-6.69562
408,-6.72585
409,-6.72509
410,-6.70518
411,-6.67512
412,-6.71002
413,-6.70829
414,-6.75708
415,-6.74511
416,-6.77656
417,-6.77281
418,-6.82134
419,-6.80987
420,-6.78509
421,-6.77265
422,-6.78513
423,-6.79261
424,-6.71801
425,-6.6453
426,-6.73291
427,-6.72829
428,-6.72949
429,-6.77403
430,-6.78085
431,-6.7828
432,-6.75362
433,-6.69749
434,-6.62026
435,-6.55452
436,-6.57035
437,-6.59565
438,-6.55355
439,-6.60051
440,-6.60788
441,-6.58265
442,-6.45308
443,-6.48814
444,-6.57449
445,-6.60555
446,-6.58671
447,-6.66734
448,-6.65707
449,-6.66794
450,-6.66824
451,-6.69174
452,-6.66642
453,-6.67702
454,-6.75249
455,-6.71584
456,-6.67578
457,-6.64607
458,-6.67608
459,-6.67
460,-6.67496
461,-6.67117
462,-6.71807
463,-6.67785
464,-6.70503
465,-6.67574
466,-6.64868
467,-6.63645
468,-6.72122
469,-6.8026
470,-6.78131
471,-6.72367
472,-6.76074
473,-6.77682
474,-6.7888
475,-6.61799
476,-6.58452
477,-6.69133
478,-6.67965
479,-6.71293
480,-6.73295
481,-6.63881
482,-6.69152
483,-6.80992
484,-6.76785
485,-6.84438
486,-6.86404
487,-6.89086
488,-6.922
489,-6.84318
490,-6.92729
491,-6.84558
492,-6.85012
493,-6.82975
494,-6.79036
495,-6.85184
496,-6.84559
497,-6.87312
498,-6.88725
499,-6.86534
500,-6.84924
501,-6.74588
502,-6.73427
503,-6.7428
504,-6.72159
505,-6.7282
506,-6.72354
507,-6.75536
508,-6.74038
509,-6.67585
510,-6.68843
511,-6.73555
512,-6.70132
513,-6.70016
514,-6.72106
515,-6.71544
516,-6.65774
517,-6.76012
518,-6.75993
519,-6.75931
520,-6.69911
521,-6.73801
522,-6.73378
523,-6.70359
524,-6.6393
525,-6.64484
526,-6.6047
527,-6.56822
528,-6.55538
529,-6.54431
530,-6.50253
531,-6.56866
532,-6.66074
533,-6.63388
534,-6.69822
535,-6.79003
536,-6.72051
537,-6.62743
538,-6.68008
539,-6.67437
540,-6.61101
541,-6.63892
542,-6.59298
543,-6.63259
544,-6.53528
545,-6.61466
546,-6.57505
547,-6.67233
548,-6.71147
549,-6.67886
550,-6.69534
551,-6.70098
552,-6.71839
553,-6.66021
554,-6.63568
555,-6.6135
556,-6.64376
557,-6.61441
558,-6.59644
559,-6.55066
560,-6.60271
561,-6.5328
562,-6.6296
563,-6.61498
564,-6.58005
565,-6.63999
566,-6.74542
567,-6.71919
568,-6.61982
569,-6.59071
570,-6.54939
571,-6.65856
572,-6.69152
573,-6.70119
574,-6.64339
575,-6.67378
576,-6.74587
577,-6.77983
578,-6.7166
579,-6.69595
580,-6.7076
581,-6.75337
582,-6.74234
583,-6.83144
584,-6.80267
585,-6.74088
586,-6.73355
587,-6.86475
588,-6.82276
589,-6.82423
590,-6.81992
591,-6.72206
592,-6.75475
593,-6.78527
594,-6.84007
595,-6.8178
596,-6.7523
597,-6.7667
598,-6.78502
599,-6.76202
600,-6.8721
601,-6.75489
602,-6.76075
603,-6.76507
604,-6.75385
605,-6.71433
606,-6.63321
607,-6.58477
608,-6.6439
609,-6.65406
610,-6.7012
611,-6.76528
612,-6.8198
613,-6.80258
614,-6.73143
615,-6.74692
616,-6.69839
617,-6.72831
618,-6.73155
619,-6.76837
620,-6.76086
621,-6.79227
622,-6.80878
623,-6.76186
624,-6.77278
625,-6.74894
626,-6.7054
627,-6.70465
628,-6.69268
629,-6.6988
630,-6.74396
631,-6.69096
632,-6.64882
633,-6.67659
634,-6.64754
635,-6.68184
636,-6.62671
637,-6.60966
638,-6.53768
639,-6.59207
640,-6.5459
641,-6.61858
642,-6.62823
643,-6.6526
644,-6.56207
645,-6.67485
646,-6.65995
647,-6.77252
648,-6.8048
649,-6.73324
650,-6.67918
651,-6.59633
652,-6.61233
653,-6.5836
654,-6.56944
655,-6.62119
656,-6.61158
657,-6.59827
658,-6.5722
659,-6.55796
660,-6.54023
661,-6.49098
662,-6.53948
663,-6.59969
664,-6.67725
665,-6.70884
666,-6.74852
667,-6.72591
668,-6.60608
669,-6.63386
670,-6.80651
671,-6.84622
672,-6.86108
673,-6.7987
674,-6.77913
675,-6.75591
676,-6.78275
677,-6.73223
678,-6.76689
679,-6.80824
680,-6.81095
681,-6.88023
682,-6.79604
683,-6.86027
684,-6.88865
685,-6.88305
686,-6.89296
687,-6.85415
688,-6.83222
689,-6.82306
690,-6.7108
691,-6.6986
692,-6.74891
693,-6.8552
694,-6.80378
695,-6.80246
696,-6.79207
697,-6.81085
698,-6.7836
699,-6.77389
700,-6.71153
701,-6.72996
702,-6.72251
703,-6.70808
704,-6.71285
705,-6.72865
706,-6.77096
707,-6.75046
708,-6.75259
709,-6.72171
710,-6.76338
711,-6.7792
712,-6.80084
713,-6.7602
714,-6.70451
715,-6.6755
716,-6.61251
717,-6.61442
718,-6.61731
719,-6.62727
720,-6.53832
721,-6.508
722,-6.57779
723,-6.59831
724,-6.69831
725,-6.75656
726,-6.77381
727,-6.73061
728,-6.71459
729,-6.7979
730,-6.74023
731,-6.73306
732,-6.69782
733,-6.64049
734,-6.57002
735,-6.56757
736,-6.57196
737,-6.60883
738,-6.53711
739,-6.526
740,-6.54264
741,-6.61959
742,-6.54768
743,-6.63912
744,-6.75844
745,-6.66812
746,-6.70709
747,-6.70377
748,-6.64836
749,-6.72853
750,-6.74259
751,-6.76959
752,-6.75618
753,-6.7145
754,-6.66051
755,-6.7374
756,-6.78211
757,-6.74348
758,-6.78817
759,-6.75875
760,-6.7604
761,-6.76471
762,-6.80211
763,-6.82218
764,-6.76043
765,-6.68189
766,-6.7976
767,-6.8179
768,-6.80274
769,-6.77352
770,-6.69638
771,-6.69997
772,-6.79382
773,-6.88853
774,-6.96033
775,-6.86052
776,-6.87163
777,-6.89205
778,-6.8909
779,-6.87625
780,-6.87548
781,-6.84922
782,-6.80177
783,-6.82091
784,-6.79768
785,-6.76049
786,-6.70108
787,-6.57687
788,-6.57102
789,-6.54562
790,-6.58859
791,-6.59705
792,-6.45909
793,-6.4895
794,-6.50812
795,-6.60627
796,-6.60919
797,-6.61222
798,-6.63668
799,-6.57408
800,-6.64699
801,-6.61898
802,-6.68469
803,-6.72114
804,-6.6559
805,-6.72858
806,-6.76648
807,-6.83597
808,-6.74436
809,-6.69939
810,-6.70329
811,-6.73392
812,-6.70229
813,-6.79975
814,-6.81561
815,-6.77338
816,-6.72451
817,-6.74903
818,-6.80163
819,-6.7962
820,-6.82328
821,-6.80487
822,-6.74216
823,-6.78734
824,-6.7583
825,-6.78509
826,-6.81374
827,-6.74262
828,-6.60336
829,-6.63959
830,-6.66219
831,-6.71048
832,-6.77878
833,-6.73804
834,-6.70031
835,-6.68508
836,-6.69958
837,-6.70971
838,-6.63186
839,-6.72662
840,-6.60727
841,-6.56068
842,-6.50562
843,-6.63535
844,-6.69477
845,-6.80343
846,-6.77889
847,-6.67047
848,-6.61016
849,-6.67066
850,-6.67204
851,-6.70139
852,-6.72794
853,-6.71052
854,-6.6597
855,-6.68871
856,-6.69234
857,-6.69689
858,-6.69118
859,-6.72152
860,-6.79744
861,-6.85403
